SIM4ME,,,,,,,,,,,,,,,,,,,,,,,
#TYPE,FROM ENGINE,FROM SYMBOL,FROM VALUE INFO,FROM VALUE UOM,TO ENGINE,TO SYMBOL,TO VALUE INFO,TO VALUE UOM,PERIOD,EQUATION,DESCRIPTION,CONV TYPE,TOLERANCE,MIN SCALE,MAX SCALE,LOW LIMIT,HI LIMIT,MISC1,MISC2,MISC3,MISC4,MISC5,COMMENTS
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C14.POINT_3,1I0828_03,,, DWBB_4051G5.POS*100,1G F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C14.POINT_4,1I0828_04,,, DWBB_4051G7.POS*100,1G F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C14.POINT_5,1I0828_05,,, DWBA_4051G2.POS*100,1G F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C14.POINT_6,1I0828_06,,, DWBA_4051G4.POS*100,1G F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C14.POINT_7,1I0828_07,,, DWBB_4051G5.POS*100,1G F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C14.POINT_8,1I0828_08,,, DWBB_4051G7.POS*100,1G F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_1,1I0813_01,,, DWBA_4051A2.POS*100,1A F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_2,1I0813_02,,, DWBA_4051A4.POS*100,1A F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_3,1I0813_03,,, DWBB_4051A5.POS*100,1A F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_4,1I0813_04,,, DWBB_4051A7.POS*100,1A F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_5,1I0813_05,,, DWBA_4051A2.POS*100,1A F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,XYZ                                      
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_6,1I0813_06,,, DWBA_4051A4.POS*100,1A F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,XYZ                                      
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_7,1I0813_07,,, DWBB_4051A5.POS*100,1A F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,XYZ                                      
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C2.POINT_8,1I0813_08,,, DWBB_4051A7.POS*100,1A F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,XYZ                                      
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_1,1I0814_01,,, DWBA_4051B1.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_2,1I0814_02,,, DWBA_4051B3.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_3,1I0814_03,,, DWBB_4051B6.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_4,1I0814_04,,, DWBB_4051B8.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_5,1I0814_05,,, DWBA_4051B1.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_6,1I0814_06,,, DWBA_4051B3.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_7,1I0814_07,,, DWBB_4051B6.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C3.POINT_8,1I0814_08,,, DWBB_4051B8.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_1,1I0815_01,,, DWBA_4051B2.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_2,1I0815_02,,, DWBA_4051B4.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_3,1I0815_03,,, DWBB_4051B5.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_4,1I0815_04,,, DWBB_4051B7.POS*100,1B F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_5,1I0815_05,,, DWBA_4051B2.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_6,1I0815_06,,, DWBA_4051B4.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_7,1I0815_07,,, DWBB_4051B5.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C4.POINT_8,1I0815_08,,, DWBB_4051B7.POS*100,1B F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_1,1I0816_01,,, DWBA_4051C1.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_2,1I0816_02,,, DWBA_4051C3.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_3,1I0816_03,,, DWBB_4051C6.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_4,1I0816_04,,, DWBB_4051C8.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_5,1I0816_05,,, DWBA_4051C1.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_6,1I0816_06,,, DWBA_4051C3.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_7,1I0816_07,,, DWBB_4051C6.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C5.POINT_8,1I0816_08,,, DWBB_4051C8.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_1,1I0817_01,,, DWBA_4051C2.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_2,1I0817_02,,, DWBA_4051C4.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_3,1I0817_03,,, DWBB_4051C5.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_4,1I0817_04,,, DWBB_4051C7.POS*100,1C F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_5,1I0817_05,,, DWBA_4051C2.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_6,1I0817_06,,, DWBA_4051C4.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_7,1I0817_07,,, DWBB_4051C5.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C6.POINT_8,1I0817_08,,, DWBB_4051C7.POS*100,1C F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_1,1I0821_01,,, DWBA_4051D1.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_2,1I0821_02,,, DWBA_4051D3.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_3,1I0821_03,,, DWBB_4051D6.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_4,1I0821_04,,, DWBB_4051D8.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_5,1I0821_05,,, DWBA_4051D1.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_6,1I0821_06,,, DWBA_4051D3.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_7,1I0821_07,,, DWBB_4051D6.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C7.POINT_8,1I0821_08,,, DWBB_4051D8.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_1,1I0822_01,,, DWBA_4051D2.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_2,1I0822_02,,, DWBA_4051D4.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_3,1I0822_03,,, DWBB_4051D5.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_4,1I0822_04,,, DWBB_4051D7.POS*100,1D F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_5,1I0822_05,,, DWBA_4051D2.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_6,1I0822_06,,, DWBA_4051D4.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_7,1I0822_07,,, DWBB_4051D5.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C8.POINT_8,1I0822_08,,, DWBB_4051D7.POS*100,1D F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_1,1I0823_01,,, DWBA_4051E1.POS*100,1E F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_2,1I0823_02,,, DWBA_4051E3.POS*100,1E F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_3,1I0823_03,,, DWBB_4051E6.POS*100,1E F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_4,1I0823_04,,, DWBB_4051E8.POS*100,1E F/A FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_5,1I0823_05,,, DWBA_4051E1.POS*100,1E F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_6,1I0823_06,,, DWBA_4051E3.POS*100,1E F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_7,1I0823_07,,, DWBB_4051E6.POS*100,1E F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FUELAIR_FB:C9.POINT_8,1I0823_08,,, DWBB_4051E8.POS*100,1E F/A FB,FOXSCI0_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B1.POINT,1I0458_02,,, ME_FW_COR.OUT[2],FW FLOW HI RANGE  NORMAL,FOXSCI5_16,0,0,7500,-150,7650,,,,120104OLD,,CW CHANGED TO EXIT FLOWS MAY 9                                          
A,DynsimPEngine,HECON.T{F},,,ExampleSCP1,1FW:B10.POINT,1I0453_02,,,,FW TEMP LO RANGE  REDUNDANT,FOXSCI23_16,0,0,1000,-346,2192,,,,120104OLD,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1FW:B10.POINT_TEMP,1I0453:00,,,,FW TEMP LO RANGE  REDUNDANT - REFERENCE TEMPARATURE POINT TO 1CP975_ECB:1I0453,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B11.POINT,1I0458_03,,, FFWB.PI-14.7,FW PRESS LO RANGE NORMAL,FOXSCI3_16,0,0,5000,-100,5100,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B12.POINT,1I0461_03,,, FFWB.PI-14.7,FW PRESS LO RANGE REDUNDANT,FOXSCI3_16,0,0,5000,-100,5100,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B2.POINT,1I0461_02,,, ME_FW_COR.OUT[2],FW FLOW HI RANGE  REDUNDANT,FOXSCI5_16,0,0,7500,-150,7650,,,,120104OLD,,CW CHANGED TO EXIT FLOWS MAY 9                                          
A,DynsimPEngine,,,,ExampleSCP1,1FW:B2A.POINT,1I0466_03,,, ME_FW_COR.OUT[2],FW FLOW HI RANGE THIRD,FOXSCI5_16,0,0,7500,-150,7650,,,,,,ADDED BY JAM 8-26-10             
A,DynsimPEngine,HECON.T{F},,,ExampleSCP1,1FW:B3.POINT,1I0452_01,,,,FW TEMP HI RANGE  NORMAL,FOXSCI21_16,0,0,1000,-454,1670,,,,120104OLD,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1FW:B3.POINT_TEMP,1I0452:00,,,,A TEMP HI RANGE  - REFERENCE TEMPARATURE POINT TO 1CP975_ECB:1I0452,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,HECON.T{F},,,ExampleSCP1,1FW:B4.POINT,1I0453_01,,,,FW TEMP HI RANGE  REDUNDANT,FOXSCI23_16,0,0,1000,-346,2192,,,,120104OLD,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1FW:B4.POINT_TEMP,1I0453:00,,,,B TEMP HI RANGE  - REFERENCE TEMPARATURE POINT TO 1CP975_ECB:1I0453,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,HECON.T{F},,,ExampleSCP1,1FW:B4A.POINT,1I0453_04,,,,FW TEMP HI RANGE  REDUNDANT,FOXSCI23_16,0,0,1000,-346,2192,,,,,,ADD JAM 8-26-10             
A,DynsimPEngine,ZERO,,,ExampleSCP1,1FW:B4A.POINT_TEMP,1I0453:00,,,,C FW TEMP HI RANGE - REFERENCE TEMPARATURE POINT TO 1CP975_ECB:1I0453,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B5.POINT,1I0458_04,,, HECON.P-14.7,FW PRESS HI RANGE NORMAL,FOXSCI3_16,0,0,5000,-100,5100,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B52A.POINT,1I0465_03,,, PBFP_A.SPEED,A BFP SPEED,FOXSCI3_16,0,0,8000,-160,8160,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B53C.POINT,1I0463_04,,, V1_OUT_A*100,A BFP DEM MONITOR,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B56A.POINT,1I0462_04,,, PBFP_B.SPEED,B BFP SPEED,FOXSCI3_16,0,0,8000,-160,8160,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B57C.POINT,1I0464_03,,, V1_OUT_B*100,B BFP DEM MONITOR,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B6.POINT,1I0461_04,,, HBFP_DCH.P-14.7,FW PRESS HI RANGE REDUNDANT,FOXSCI3_16,0,0,5000,-100,5100,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B65.POINT,1I0466_01,,, FWB.POS*100,FWB POS FB,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B66.POINT,1I0466_02,,, FW.POS*(-72.84) +75.5,MAIN FW VLV       POSITION,FOXSCI3_16,0,0,100,-2,102,,,,120104OLD,,
A,DynsimPEngine,,,,ExampleSCP1,1FW:B6A.POINT,1I0466_04,,, HBFP_DCH.P-14.7,FW PRESS HI RANGE RED C,FOXSCI3_16,0,0,5000,-100,5100,,,,,,ADDED BY JAM 8-26-10             
A,DynsimPEngine,ME_FW_COR.OUT[4],,,ExampleSCP1,1FW:B7.POINT,1I0458_01,,,,FW FLOW LO RANGE  NORMAL,FOXSCI5_16,0,0,2000,-40,2040,,,,120104OLD,,CW CHANGED TO EXIT FLOWS MAY 9                                          
A,DynsimPEngine,ME_FW_COR.OUT[4],,,ExampleSCP1,1FW:B8.POINT,1I0461_01,,,,FW FLOW LO RANGE  REDUNDANT,FOXSCI5_16,0,0,2000,-40,2040,,,,120104OLD,,CW CHANGED TO EXIT FLOWS MAY 9                                          
A,DynsimPEngine,HECON.T{F},,,ExampleSCP1,1FW:B9.POINT,1I0452_02,,,,FW TEMP LO RANGE  NORMAL,FOXSCI23_16,0,0,1000,-346,2192,,,,120104OLD,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1FW:B9.POINT_TEMP,1I0452:00,,,,FW TEMP LO RANGE  NORMAL - REFERENCE TEMPARATURE POINT TO 1CP975_ECB:1I0452,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,PBFP_A.PI{PSIG},,,ExampleSCP1,1FW:PT_BFPA_SUCT.POINT,1I0464_01,,,,SUCTION PRESSURE  BFP A,FOXSCI3_16,0,-2,300,-8.04,306.04,,,,,,
A,DynsimPEngine,PBFP_B.PI{PSIG},,,ExampleSCP1,1FW:PT_BFPB_SUCT.POINT,1I0465_01,,,,SUCTION PRESSURE  BFP B,FOXSCI3_16,0,-2,300,-8.04,306.04,,,,,,
A,DynsimPEngine,,,,ExampleSCP1,1FWFL1:FF200.POINT,1D1111_02,,, 3.6*FECONIN.FX,FW FLOW,FOXSCI3_16,0,0,7500,-150,7650,,Y,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1FWFL1:FP201.POINT,1D1111_03,,, XECON.PFI-PAMB,FW TO ECON PRESS,FOXSCI3_16,0,-5,5000,-105.1,5100.1,,Y,,120204NEW,,
A,DynsimPEngine,HECON.T{F},,,ExampleSCP1,1FWFL3:FT201.POINT,1D1524_05,,,,FW TO ECON TEMP,FOXSCI21_16,0,0,800,-454,1670,,-270,910,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1FWFL3:FT201.POINT_TEMP,1D1524:00,,,,FW TO ECON TEMP - REFERENCE TEMPARATURE POINT TO 1CP773_ECB:1D1524,43,0,0,100,-200,620,,,,,,
A,DynsimPEngine,,,,ExampleSCP1,1GAS:BP500.POINT,1D1116_02,,,-3,FURNACE GAS PRESS LH,FOXSCI3_16,0,-50,15,-51.3,16.3,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1GAS:BP501.POINT,1D1116_05,,,-3,FURNACE GAS PRESS RH,FOXSCI3_16,0,-50,15,-51.3,16.3,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1GAS:BP510.POINT,1D1126_03,,,-3,FURNACE GAS PRESS - LH,FOXSCI3_16,0,-5,5,-5.2,5.2,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1GAS:BP511.POINT,1D1126_04,,,-3,FURNACE GAS PRESS - RH,FOXSCI3_16,0,-5,5,-5.2,5.2,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1GAS:BP512.POINT,1D0103_05,,,-3,FINISH SUPERHEAT  GAS IN - LH,FOXSCI3_16,0,-15,5,-15.4,5.4,,,,120204NEW,,
A,DynsimPEngine,,,,ExampleSCP1,1GAS:BP513.POINT,1D0104_05,,,-3,FINISH SUPERHEAT  GAS IN - RH,FOXSCI3_16,0,-15,5,-15.4,5.4,,,,120204NEW,,
A,DynsimPEngine,FGN8B.TNX{F},,,ExampleSCP1,1GAS3:BT503.POINT,1D1524_06,,,,FIN SH INLET GAS  TEMP RH,FOXSCI24_16,0,0,2000,-454,2501.6,,,,120204NEW,,
A,DynsimPEngine,ZERO,,,ExampleSCP1,1GAS3:BT503.POINT_TEMP,1D1524:00,,,,FIN SH INLET GAS  TEMP RH - REFERENCE TEMPARATURE POINT TO 1CP773_ECB:1D1524,43,0,0,100,-200,620,,,,,,
A,DynsimFGD,,,,ExampleSCP2,1GC:GCPIT5611.POINT,1FG316_05,,, F_D107_01.PI-14.7,GAS CLG SPRAY HDR A PRESSURE,FOXSCI3_16,0,0,30,-0.6,30.6,,,,,,1FG316_05FALSE                          
A,DynsimFGD,,,,ExampleSCP2,1GC:GCPIT5612.POINT,1FG317_05,,, F_D107_02.PI-14.7,GAS CLG SPRAY HDR B PRESSURE,FOXSCI3_16,0,0,30,-0.6,30.6,,,,,,CHANGE1FG317_05FALSE                          
A,DynsimFGD,,,,ExampleSCP2,1GCP_A:GCPIT5600A.POINT,1FG313_04,,, H_D106_07.P-PAMB,GCP A DISCHARGE   PRESSURE,FOXSCI3_16,0,0,60,-1.2,61.2,,,,,,1FG313_04FALSE                          
A,DynsimFGD,,,,ExampleSCP2,1GCP_A:GCPIT5608A.POINT,1FG018_03,,, H_D106_03.P - PAMB,GAS CLNG PMP 1A   SUCT PRESSURE,FOXSCI3_16,0,0,10,-0.2,10.2,,,,,,#N/A#N/A                      
A,DynsimFGD,GC_FLOW_DP.OUT[0],,,ExampleSCP2,1GCP_A:GCPIT5618A.POINT,1FG313_06,,,,GCP A SUCT STRAIN INLET PRESS,FOXSCI3_16,0,0,10,-0.2,10.2,,,,,,ADD1FG313_06FALSE                          
A,DynsimFGD,GASCLGMTR_TEMP.OUT[6],,,ExampleSCP2,1GCP_A:GCTE5600AK.POINT,1FG034_04,,,,GAS CLNG PMP 1A PMP INBD BRG TMP,FOXSCI43_16,0,0,300,-200,620,,,,,,1FG034_04FALSE                          
A,DynsimFGD,GASCLGMTR_TEMP.OUT[7],,,ExampleSCP2,1GCP_A:GCTE5600AL.POINT,1FG035_04,,,,GAS CLNG PMP 1A PMP OTBD BRG TMP,FOXSCI43_16,0,0,300,-200,620,,,,,,1FG035_04FALSE                          
A,DynsimFGD,GASCLGMTR_TEMP.OUT[8],,,ExampleSCP2,1GCP_A:GCTE5600AM.POINT,1FG328_01,,,,GAS CLNG PMP 1A GB LS IBD BG TMP,FOXSCI43_16,0,0,300,-200,620,,,,,,CHANGE1FG328_01FALSE                          
A,DynsimFGD,GASCLGMTR_TEMP.OUT[9],,,ExampleSCP2,1GCP_A:GCTE5600AN.POINT,1FG328_04,,,,GAS CLNG PMP 1A GB LS OBD BG TMP,FOXSCI43_16,0,0,300,-200,620,,,,,,CHANGE1FG328_04FALSE                          
A,DynsimFGD,GASCLGMTR_TEMP.OUT[10],,,ExampleSCP2,1GCP_A:GCTE5600AP.POINT,1FG338_01,,,,GAS CLNG PMP 1A GB HS IBD BG TMP,FOXSCI43_16,0,0,300,-200,620,,,,,,CHANGE1FG338_01FALSE                          
A,DynsimFGD,GASCLGMTR_TEMP.OUT[11],,,ExampleSCP2,1GCP_A:GCTE5600AQ.POINT,1FG338_04,,,,GAS CLNG PMP 1A GB HS OBD BG TMP,FOXSCI43_16,0,0,300,-200,620,,,,,,CHANGE1FG338_04FALSE                          
A,DynsimFGD,M_D106_06A.I,,,ExampleSCP2,1GCP_A:MODMO600AIA.POINT,SFG311_01,,,,GAS CLNG PMP A    MTR AMPS PH A,FOXSCI0_FL,0,0,400,0,400,,,,,,SFG311_01FALSE                          
A,DynsimFGD,M_D106_06A.I,,,ExampleSCP2,1GCP_A:MODMO600AIB.POINT,SFG311_01,,,,GAS CLNG PMP A    MTR AMPS PH B,FOXSCI0_FL,0,0,400,0,400,,,,,,SFG311_01FALSE                          
